UI Module,UI Name,WS Module,WS Name,WS Module/WS Name
SS,SSGLDepartmentCode.vue,vhpGL,glDepartAdminDelete,vhpGL/glDepartAdminDelete
SS,SSGLFinancialReport.vue,vhpSS,glWordadminPrepare,vhpSS/glWordadminPrepare
SS,SSGLFinancialReport.vue,vhpSS,glWordviPrepare,vhpSS/glWordviPrepare
SS,SSGLFinancialReport.vue,vhpFOC,foParexcelList,vhpFOC/foParexcelList
SS,SSGLFinancialReport.vue,vhpSS,foWordviSaveIt,vhpSS/foWordviSaveIt
SS,SSGLFinancialReport.vue,Common,getGuestbook,Common/getGuestbook
SS,SSGLFinancialReport.vue,vhpSS,macroLoad,vhpSS/macroLoad
SS,SSGLFinancialReport.vue,Common,writeBrief,Common/writeBrief
SS,SSGLFinancialReport.vue,vhpSS,deleteBriefzei,vhpSS/deleteBriefzei
SS,DialogInsertOtherMacro.vue,vhpSS,glWordviChooseBtn,vhpSS/glWordviChooseBtn
SS,VHPWords.vue,vhpSS,glWordadminPrepare,vhpSS/glWordadminPrepare
SS,VHPWords.vue,Common,getGLDeptAccount,Common/getGLDeptAccount
SS,VHPWords.vue,Common,getGLMainAccount,Common/getGLMainAccount
SS,SSGLFinancialStatementAccountType.vue,vhpGL,getGLFSType,vhpGL/getGLFSType
SS,SSGLFinancialStatementAccountType.vue,vhpSS,fsTypeAdmin,vhpSS/fsTypeAdmin
SS,SSGLFinancialStatementAccountType.vue,vhpSS,fsTypeAdminDel,vhpSS/fsTypeAdminDel
SS,SSGLFinancialStatementExchangeRate.vue,vhpGL,addBudgetExtRate,vhpGL/addBudgetExtRate
SS,SSGLFinancialStatementExchangeRate.vue,vhpGL,chgBudgetExtRate,vhpGL/chgBudgetExtRate
SS,SSGLMainAccount.vue,Common,getGLMainAccount,Common/getGLMainAccount
SS,SSGLMainAccount.vue,vhpAR,getGLMainBtnExit,vhpAR/getGLMainBtnExit
SS,SSGLMainAccount.vue,vhpAR,getGLMainAdmin,vhpAR/getGLMainAdmin
SS,SSGLSubDeparmentCode.vue,vhpSS,glSubdeptAdmPrepare,vhpSS/glSubdeptAdmPrepare
SS,SSGLSubDeparmentCode.vue,vhpAR,soaWriteQueasy,vhpAR/soaWriteQueasy
SS,SSGPGuestContact.vue,Common,readQueasy,Common/readQueasy
SS,SSGPGuestContact.vue,vhpAR,soaWriteQueasy,vhpAR/soaWriteQueasy
SS,SSGPGuestContact.vue,Common,removeQueasy,Common/removeQueasy
SS,SSGPGuestTitle.vue,Common,readQueasy,Common/readQueasy
SS,SSGPGuestTitle.vue,vhpAR,soaWriteQueasy,vhpAR/soaWriteQueasy
SS,SSGPGuestTitle.vue,Common,removeQueasy,Common/removeQueasy
SS,SSGPIdCardType.vue,Common,readQueasy,Common/readQueasy
SS,SSGPIdCardType.vue,vhpAR,soaWriteQueasy,vhpAR/soaWriteQueasy
SS,SSGPIdCardType.vue,Common,removeQueasy,Common/removeQueasy
SS,SSGPLocalRegion.vue,Common,getHTParam0,Common/getHTParam0
SS,SSGPLocalRegion.vue,vhpSS,readNation,vhpSS/readNation
SS,SSGPLocalRegion.vue,vhpSS,readNation1,vhpSS/readNation1
SS,SSGPLocalRegion.vue,vhpSS,loadNation,vhpSS/loadNation
SS,SSGPLocalRegion.vue,vhpSS,checkSubnationAdmin,vhpSS/checkSubnationAdmin
SS,SSGPLocalRegion.vue,vhpSS,writeNation,vhpSS/writeNation
SS,SSGPLocalRegion.vue,Common,readGuest,Common/readGuest
SS,SSGPLocalRegion.vue,vhpSS,delNation,vhpSS/delNation
SS,SSGPNationality.vue,vhpSS,nationAdmin,vhpSS/nationAdmin
SS,SSGPNationality.vue,Common,readQueasy,Common/readQueasy
SS,SSGPNationality.vue,vhpSS,nationAdminCheck1,vhpSS/nationAdminCheck1
SS,SSGPNationality.vue,vhpSS,nationAdminCheck,vhpSS/nationAdminCheck
SS,SSGPNationality.vue,Common,readGuest,Common/readGuest
SS,SSGPNationality.vue,vhpSS,delNation,vhpSS/delNation
SS,SSGPRegion.vue,Common,loadQueasy,Common/loadQueasy
SS,SSGPRegion.vue,Common,readQueasy,Common/readQueasy
SS,SSGPRegion.vue,vhpAR,soaWriteQueasy,vhpAR/soaWriteQueasy
SS,SSGPRegion.vue,vhpSS,readNation,vhpSS/readNation
SS,SSGPRegion.vue,Common,removeQueasy,Common/removeQueasy
SS,SSHACompetitorHotel.vue,vhpSS,readAktCode,vhpSS/readAktCode
SS,SSHACompetitorHotel.vue,vhpSS,aktRivalAdmin,vhpSS/aktRivalAdmin
SS,SSHACompetitorHotel.vue,vhpSS,deleteAktRivalAdmin,vhpSS/deleteAktRivalAdmin
SS,SSHAGroupHotelAndHeadOffice.vue,vhpSS,grphtlAdminPrepare,vhpSS/grphtlAdminPrepare
SS,SSHAGroupHotelAndHeadOffice.vue,vhpSS,grphtlAdminBtnExit,vhpSS/grphtlAdminBtnExit
SS,SSHAGroupHotelAndHeadOffice.vue,vhpSS,grphtlAdminBtnDel,vhpSS/grphtlAdminBtnDel
SS,SSHAHotelInformation.vue,vhpSS,checkHotelNameAdmin,vhpSS/checkHotelNameAdmin
SS,SSHAHotelInformation.vue,vhpSS,loadImagesetup,vhpSS/loadImagesetup
SS,SSHAHotelInformation.vue,vhpSS,updHotelName,vhpSS/updHotelName
SS,SSHAHotelInformation.vue,vhpSS,uploadImagesetup,vhpSS/uploadImagesetup
SS,SSHAHotelInformation.vue,vhpSS,deleteImagesetup,vhpSS/deleteImagesetup
SS,SSHAOutletDefinition.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSHAOutletDefinition.vue,vhpINV,getStorage,vhpINV/getStorage
SS,SSHAOutletDefinition.vue,vhpSS,checkDeptLimit,vhpSS/checkDeptLimit
SS,SSHAOutletDefinition.vue,Common,readHotelDepartment1,Common/readHotelDepartment1
SS,SSHAOutletDefinition.vue,vhpSS,writeHotelDept,vhpSS/writeHotelDept
SS,SSHAOutletDefinition.vue,vhpSS,delHotelDept,vhpSS/delHotelDept
SS,SSHAOutletDefinition.vue,Common,getReadArticle1,Common/getReadArticle1
SS,SSHAOutletDefinition.vue,vhpSS,operationImage,vhpSS/operationImage
SS,SSINCostAllocation.vue,vhpSS,costCenterPrepare,vhpSS/costCenterPrepare
SS,SSINCostAllocation.vue,vhpSS,costCenterBtnGo,vhpSS/costCenterBtnGo
SS,SSINCostAllocation.vue,vhpSS,costCenterBtnDel,vhpSS/costCenterBtnDel
SS,SSINCostAllocation.vue,vhpSS,costCenterBtnGo2,vhpSS/costCenterBtnGo2
SS,SSINESign.vue,Common,esignSetup1,Common/esignSetup1
SS,DialogSelectUser.vue,Common,esignSelectUsr,Common/esignSelectUsr
SS,SSINMainGroup.vue,vhpSS,invLoadMaingrpAdmin,vhpSS/invLoadMaingrpAdmin
SS,SSINMainGroup.vue,vhpSS,invProcessMaingrpAdmin,vhpSS/invProcessMaingrpAdmin
SS,SSINMainGroup.vue,vhpSS,invDelMaingrpAdmin,vhpSS/invDelMaingrpAdmin
SS,SSINMenuPriceAndCostUpdate.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSINMenuPriceAndCostUpdate.vue,Common,getHTParam0,Common/getHTParam0
SS,SSINMenuPriceAndCostUpdate.vue,vhpOU,fbCostPrepare,vhpOU/fbCostPrepare
SS,SSINMenuPriceAndCostUpdate.vue,Common,checkPermission,Common/checkPermission
SS,SSINMenuPriceAndCostUpdate.vue,vhpOU,fbCostBtnDelete,vhpOU/fbCostBtnDelete
SS,SSINOfficerCheckCard.vue,vhpSS,officerAdminPrepare,vhpSS/officerAdminPrepare
SS,SSINOfficerCheckCard.vue,Common,loadHArtikel,Common/loadHArtikel
SS,SSINOfficerCheckCard.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSINOfficerCheckCard.vue,vhpSS,officerAdminBtnExit,vhpSS/officerAdminBtnExit
SS,SSINOfficerCheckCard.vue,vhpSS,officerAdminBtnDelart,vhpSS/officerAdminBtnDelart
SS,SSINStore.vue,vhpSS,storageAdminPrepare,vhpSS/storageAdminPrepare
SS,SSINStore.vue,vhpSS,storageAdminBtnExit,vhpSS/storageAdminBtnExit
SS,SSINStore.vue,vhpSS,storageAdminBtnDelart,vhpSS/storageAdminBtnDelart
SS,SSINSubgroup.vue,vhpSS,ssubgrpAdminPrepare,vhpSS/ssubgrpAdminPrepare
SS,SSINSubgroup.vue,vhpINV,getInvMainGroup,vhpINV/getInvMainGroup
SS,SSINSubgroup.vue,vhpSS,ssubgrpAdminBtnExit,vhpSS/ssubgrpAdminBtnExit
SS,SSINSubgroup.vue,vhpSS,ssubgrpAdminBtnDel,vhpSS/ssubgrpAdminBtnDel
SS,SSINSupplierSegment.vue,vhpSS,segmentAdminPrepare,vhpSS/segmentAdminPrepare
SS,SSINSupplierSegment.vue,vhpSS,segmentAdminBtnExit,vhpSS/segmentAdminBtnExit
SS,SSINSupplierSegment.vue,vhpSS,segmentAdminBtnDelart,vhpSS/segmentAdminBtnDelart
SS,SSLSLetterAdministration.vue,Common,getHTParam0,Common/getHTParam0
SS,SSLSLetterAdministration.vue,vhpSS,prepareLSAdministration,vhpSS/prepareLSAdministration
SS,SSLSLetterAdministration.vue,vhpSS,prepareLSAdministrationAdd,vhpSS/prepareLSAdministrationAdd
SS,SSLSLetterAdministration.vue,vhpSS,addLetterSetupAdministration,vhpSS/addLetterSetupAdministration
SS,SSLSLetterAdministration.vue,vhpSS,deleteLetterSetupAdministration,vhpSS/deleteLetterSetupAdministration
SS,DialogVHPWord.vue,vhpSS,prepareLSAdministrationVHPWord,vhpSS/prepareLSAdministrationVHPWord
SS,DialogVHPWord.vue,vhpSS,saveVHPWordLetterSetup,vhpSS/saveVHPWordLetterSetup
SS,SSLSLetterCategory.vue,vhpSS,addLetterSetupCategory,vhpSS/addLetterSetupCategory
SS,SSLSLetterCategory.vue,vhpSS,deleteLetterSetupCategory,vhpSS/deleteLetterSetupCategory
SS,SSOAArticle.vue,vhpSS,rarticleAdminPrepare,vhpSS/rarticleAdminPrepare
SS,SSOAArticle.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOAArticle.vue,Common,readHtparam,Common/readHtparam
SS,SSOAArticle.vue,vhpSS,rmaingrpAdminPrepare,vhpSS/rmaingrpAdminPrepare
SS,SSOAArticle.vue,vhpSS,loadPrinter,vhpSS/loadPrinter
SS,SSOAArticle.vue,vhpINV,getStorage,vhpINV/getStorage
SS,SSOAArticle.vue,vhpINV,getInvRecipe,vhpINV/getInvRecipe
SS,SSOAArticle.vue,Common,getHTParam0,Common/getHTParam0
SS,SSOAArticle.vue,vhpSS,selectRestsubgrp,vhpSS/selectRestsubgrp
SS,SSOAArticle.vue,vhpSS,hmenuCreatePrepare,vhpSS/hmenuCreatePrepare
SS,SSOAArticle.vue,vhpSS,selectFrarticleDispIt,vhpSS/selectFrarticleDispIt
SS,SSOAArticle.vue,vhpSS,rarticleAdminHArtikel,vhpSS/rarticleAdminHArtikel
SS,SSOAArticle.vue,vhpSS,rarticleAdminBtnExit2,vhpSS/rarticleAdminBtnExit2
SS,SSOAArticle.vue,vhpSS,rarticleAdminBtnDel,vhpSS/rarticleAdminBtnDel
SS,DialogCopyArticle.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,DialogCopyArticle.vue,vhpSS,copyHartikelArtnr,vhpSS/copyHartikelArtnr
SS,DialogCopyArticle.vue,vhpSS,copyHartikelReadHartikel,vhpSS/copyHartikelReadHartikel
SS,DialogCopyArticle.vue,vhpSS,copyHartikelBtnGo,vhpSS/copyHartikelBtnGo
SS,SSOABillFootNote.vue,vhpSS,footnoteAdminFillList,vhpSS/footnoteAdminFillList
SS,SSOABillFootNote.vue,vhpSS,footnoteAdminUpdateIt,vhpSS/footnoteAdminUpdateIt
SS,SSOACancelReason.vue,vhpSS,restCancelAdminQueasy,vhpSS/restCancelAdminQueasy
SS,SSOACancelReason.vue,vhpSS,restCancelAdminBtnExit,vhpSS/restCancelAdminBtnExit
SS,SSOACancelReason.vue,vhpSS,restCancelAdminBtnDel,vhpSS/restCancelAdminBtnDel
SS,SSOAHappyHourTime.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOAHappyHourTime.vue,vhpSS,h2ndPriceHArtikel,vhpSS/h2ndPriceHArtikel
SS,SSOAHappyHourTime.vue,vhpSS,h2ndPriceParamtext,vhpSS/h2ndPriceParamtext
SS,SSOAMainGroupArticle.vue,vhpSS,rmaingrpAdminPrepare,vhpSS/rmaingrpAdminPrepare
SS,SSOAMainGroupArticle.vue,vhpSS,rmaingrpAdminBtnExit,vhpSS/rmaingrpAdminBtnExit
SS,SSOAMainGroupArticle.vue,vhpSS,rmaingrpAdminBtnDel,vhpSS/rmaingrpAdminBtnDel
SS,SSOAOrderTakeAccount.vue,vhpSS,restOrderTakerPrepare,vhpSS/restOrderTakerPrepare
SS,SSOAOrderTakeAccount.vue,vhpSS,restOrderTakerBtnExit,vhpSS/restOrderTakerBtnExit
SS,SSOAOrderTakeAccount.vue,vhpSS,restOrderTakerBtnDel,vhpSS/restOrderTakerBtnDel
SS,SSCreditCash.vue,vhpSS,outletAdmin/prepareSelectWaiter,vhpSS/outletAdmin/prepareSelectWaiter
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/prepareWaiterAdmin,vhpSS/outletAdmin/prepareWaiterAdmin
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/prepareSelectWaiter,vhpSS/outletAdmin/prepareSelectWaiter
SS,SSOAOutletAccount.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/prepareSelectUser,vhpSS/outletAdmin/prepareSelectUser
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/waiterAdminExit,vhpSS/outletAdmin/waiterAdminExit
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/deleteWaiter,vhpSS/outletAdmin/deleteWaiter
SS,SSOAOutletAccount.vue,vhpSS,outletAdmin/copyWaiter,vhpSS/outletAdmin/copyWaiter
SS,SSSelectOutlet.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOAOutletShift.vue,vhpSS,prepareShiftAdmin,vhpSS/prepareShiftAdmin
SS,SSOAOutletShift.vue,vhpSS,shiftadminExit,vhpSS/shiftadminExit
SS,SSOAOutletShift.vue,vhpSS,shiftadminDelArt,vhpSS/shiftadminDelArt
SS,SSOARequestText.vue,vhpSS,orderReqtextAdminPrepare,vhpSS/orderReqtextAdminPrepare
SS,SSOARequestText.vue,vhpSS,orderReqtextAdminBtnExit,vhpSS/orderReqtextAdminBtnExit
SS,SSOARequestText.vue,vhpSS,orderReqtextAdminBtnDel,vhpSS/orderReqtextAdminBtnDel
SS,SSOASubgroupArticle.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOASubgroupArticle.vue,vhpSS,rsubgrpAdminPrepare,vhpSS/rsubgrpAdminPrepare
SS,SSOASubgroupArticle.vue,vhpSS,rsubgrpAdminBtnExit,vhpSS/rsubgrpAdminBtnExit
SS,SSOASubgroupArticle.vue,vhpSS,rsubgrpAdminBtnDel,vhpSS/rsubgrpAdminBtnDel
SS,SSOATableAdministration.vue,vhpSS,rtableAdminPrepare,vhpSS/rtableAdminPrepare
SS,SSOATableAdministration.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSOATableAdministration.vue,vhpSS,rtableAdminBtnExit,vhpSS/rtableAdminBtnExit
SS,SSOATableAdministration.vue,vhpSS,rtableAdminBtnDel,vhpSS/rtableAdminBtnDel
SS,DialogTablePlan.vue,vhpSS,FetchAPISS,vhpSS/FetchAPISS
SS,SSOATablePlan.vue,Common,FetchCommon,Common/FetchCommon
SS,SSOATablePlan.vue,vhpSS,FetchAPISS,vhpSS/FetchAPISS
SS,SSOATablePlan.vue,Common,checkPermission,Common/checkPermission
SS,SSOATablePlan.vue,vhpSS,outletAdmin/tbplanAdd,vhpSS/outletAdmin/tbplanAdd
SS,SSOATablePlan.vue,vhpSS,outletAdmin/tbplanGo,vhpSS/outletAdmin/tbplanGo
SS,SSOATablePlan.vue,vhpGL,delQueasy1,vhpGL/delQueasy1
SS,SSOTAdditionalPrograms.vue,Common,additionalCustomProgram,Common/additionalCustomProgram
SS,SSOTDrrSheetReport.vue,vhpSS,foWordadmin,vhpSS/foWordadmin
SS,SSOTDrrSheetReport.vue,Common,readQueasy,Common/readQueasy
SS,SSOTDrrSheetReport.vue,vhpSS,foWordviPrepare,vhpSS/foWordviPrepare
SS,SSOTDrrSheetReport.vue,vhpFOC,foParexcelList,vhpFOC/foParexcelList
SS,SSOTDrrSheetReport.vue,vhpSS,foWordviSaveIt,vhpSS/foWordviSaveIt
SS,SSOTDrrSheetReport.vue,Common,getGuestbook,Common/getGuestbook
SS,SSOTDrrSheetReport.vue,vhpSS,foLoadmacro,vhpSS/foLoadmacro
SS,SSOTDrrSheetReport.vue,vhpSS,foWordadminBtnExit,vhpSS/foWordadminBtnExit
SS,SSOTDrrSheetReport.vue,vhpSS,foWordadminBtnDel,vhpSS/foWordadminBtnDel
SS,DialogInsertOtherMacro.vue,Common,readBriefzei,Common/readBriefzei
SS,VHPWords.vue,Common,getHTParam0,Common/getHTParam0
SS,VHPWords.vue,Common,getLoadBrief,Common/getLoadBrief
SS,SSOTGeneralParameter.vue,vhpSS,htpAdminPrepare,vhpSS/htpAdminPrepare
SS,SSOTGeneralParameter.vue,vhpSS,htpAdminCheckPasswd,vhpSS/htpAdminCheckPasswd
SS,SSOTGeneralParameter.vue,Common,readHtparam,Common/readHtparam
SS,SSOTGeneralParameter.vue,vhpSS,htpAdminChkClosingDate,vhpSS/htpAdminChkClosingDate
SS,SSOTGeneralParameter.vue,Common,addHtp5,Common/addHtp5
SS,SSOTNightAuditProgram.vue,vhpSS,readNightAudit,vhpSS/readNightAudit
SS,SSOTNightAuditProgram.vue,vhpSS,writeNightAudit,vhpSS/writeNightAudit
SS,SSOTNightAuditProgram.vue,vhpSS,deleteNightAudit,vhpSS/deleteNightAudit
SS,SSOTNightAuditReport.vue,Common,getHTParam0,Common/getHTParam0
SS,SSOTNightAuditReport.vue,Common,progFileLoadData,Common/progFileLoadData
SS,SSOTNightAuditReport.vue,Common,progFileSaveData,Common/progFileSaveData
SS,SSOTPrinter.vue,vhpSS,printerAdminGetEmul,vhpSS/printerAdminGetEmul
SS,SSOTPrinter.vue,vhpSS,loadPrinter,vhpSS/loadPrinter
SS,SSOTPrinter.vue,vhpSS,updVHPPrint,vhpSS/updVHPPrint
SS,SSOTPrinter.vue,vhpSS,readPrinter,vhpSS/readPrinter
SS,SSOTPrinter.vue,vhpSS,printerAdminGetEmul1,vhpSS/printerAdminGetEmul1
SS,SSOTPrinter.vue,vhpSS,writePrinter,vhpSS/writePrinter
SS,SSOTPrinter.vue,vhpSS,delPrinter,vhpSS/delPrinter
SS,SSRAArrangementDetail.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSRAArrangementDetail.vue,vhpSS,argtlineAdminPrepare,vhpSS/argtlineAdminPrepare
SS,SSRAArrangementDetail.vue,Common,getArtikel,Common/getArtikel
SS,SSRAArrangementDetail.vue,vhpSS,createArgtLine,vhpSS/createArgtLine
SS,SSRAArrangementDetail.vue,vhpSS,writeArgtLine1,vhpSS/writeArgtLine1
SS,SSRAArrangementDetail.vue,vhpSS,delArgtLine1,vhpSS/delArgtLine1
SS,SSRAArrangementMain.vue,vhpSS,argtAdminPrepare,vhpSS/argtAdminPrepare
SS,SSRAArrangementMain.vue,Common,getReadArticle1,Common/getReadArticle1
SS,SSRAArrangementMain.vue,vhpSS,nsargtAdminInitAdd,vhpSS/nsargtAdminInitAdd
SS,SSRAArrangementMain.vue,vhpSS,writeArgt,vhpSS/writeArgt
SS,SSRAArrangementMain.vue,vhpSS,delArgtCheck,vhpSS/delArgtCheck
SS,SSRAArrangementMain.vue,vhpSS,delArgt,vhpSS/delArgt
SS,SSRABed.vue,vhpSS,readParamtext1,vhpSS/readParamtext1
SS,SSRABed.vue,Common,readZimmer,Common/readZimmer
SS,SSRABed.vue,vhpSS,delParamtext,vhpSS/delParamtext
SS,SSRABed.vue,vhpSS,writeParamtext,vhpSS/writeParamtext
SS,SSRABed.vue,Common,checkPermission,Common/checkPermission
SS,SSRAContractRateDialogAdditional.vue,Common,readQueasy,Common/readQueasy
SS,SSRAContractRateDialogAdditional.vue,vhpSS,ratecodeAdditionalPrepare,vhpSS/ratecodeAdditionalPrepare
SS,SSRAContractRateDialogAdditional.vue,vhpSS,selectPrcodePrepare,vhpSS/selectPrcodePrepare
SS,SSRAContractRateDialogAdditional.vue,vhpSS,ratecodeAdditionalOk,vhpSS/ratecodeAdditionalOk
SS,SSRAContractRateDialogArrangementDetail.vue,vhpSS,argtlineRate,vhpSS/argtlineRate
SS,SSRAContractRateDialogArrangementDetail.vue,Common,loadHotelDepartment,Common/loadHotelDepartment
SS,SSRAContractRateDialogArrangementDetail.vue,vhpSS,writeReslineQueasy,vhpSS/writeReslineQueasy
SS,SSRAContractRateDialogArrangementDetail.vue,vhpSS,reslineQueasyDelete,vhpSS/reslineQueasyDelete
SS,SSRAContractRateDialogCopyRate.vue,vhpSS,ratecodeAdmCopyRate1,vhpSS/ratecodeAdmCopyRate1
SS,SSRAContractRateDialogForm.vue,vhpSS,ratecodeAdmCheckPlist,vhpSS/ratecodeAdmCheckPlist
SS,SSRAContractRateDialogForm.vue,vhpSS,ratecodeAdmFill,vhpSS/ratecodeAdmFill
SS,SSRAContractRateDialogForm.vue,vhpSS,ratecodeAdmWrite,vhpSS/ratecodeAdmWrite
SS,SSRAContractRateDialogForm.vue,vhpSS,ratecodeAdmFillPlist,vhpSS/ratecodeAdmFillPlist
SS,SSRAContractRateDialogOverwriteAllotment.vue,vhpSS,updateAllotmentByRate2,vhpSS/updateAllotmentByRate2
SS,SSRAContractRateDialogOverwriteAllotment.vue,vhpSS,updateAllotmentByRate,vhpSS/updateAllotmentByRate
SS,SSRAContractRateDialogOverwriteAllotment.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateDialogOverwriteCode.vue,vhpSS,dynaratecodeUpdateCreateDynarateList,vhpSS/dynaratecodeUpdateCreateDynarateList
SS,SSRAContractRateDialogOverwriteCode.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateDialogOverwriteCode.vue,vhpSS,dynaratecodeUpdateCreateRates,vhpSS/dynaratecodeUpdateCreateRates
SS,SSRAContractRateDialogOverwriteCode.vue,vhpSS,occupiedRoomsCalculate,vhpSS/occupiedRoomsCalculate
SS,SSRAContractRateDialogOverwriteCode.vue,vhpSS,updateDynaratecode2CreateContrateList,vhpSS/updateDynaratecode2CreateContrateList
SS,SSRAContractRateDialogOverwriteCode.vue,vhpSS,dynaratecodeUpdateRatecode,vhpSS/dynaratecodeUpdateRatecode
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,vhpSS,dynaratecode2UpdateCreateRates,vhpSS/dynaratecode2UpdateCreateRates
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,vhpSS,occupiedRoomsCalculate,vhpSS/occupiedRoomsCalculate
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,vhpSS,updateDynaratecode2CreateDynarateList,vhpSS/updateDynaratecode2CreateDynarateList
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,vhpSS,updateDynaratecode2CreateContrateList,vhpSS/updateDynaratecode2CreateContrateList
SS,SSRAContractRateDialogOverwriteDynamicRateByDate.vue,vhpSS,updateDynaratecode2UpdateRatecode,vhpSS/updateDynaratecode2UpdateRatecode
SS,SSRAContractRateDialogOverwriteGlobalAllotment.vue,vhpSS,updateGlobalAllotment,vhpSS/updateGlobalAllotment
SS,SSRAContractRateDialogOverwriteGlobalAllotment.vue,vhpSS,updateGlobalAllotmentBrowse,vhpSS/updateGlobalAllotmentBrowse
SS,SSRAContractRateDialogOverwriteGlobalAllotment.vue,vhpSS,updateGlobalAllotmentRmtype,vhpSS/updateGlobalAllotmentRmtype
SS,SSRAContractRateDialogOverwriteGlobalAllotment.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateDialogOverwriteInventoryRestriction.vue,vhpSS,updateRestrictionUpdQsy,vhpSS/updateRestrictionUpdQsy
SS,SSRAContractRateDialogOverwriteInventoryRestriction.vue,vhpSS,updateRestrictionReadQsy,vhpSS/updateRestrictionReadQsy
SS,SSRAContractRateDialogOverwriteInventoryRestriction.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateDialogParentRate.vue,vhpSS,ratecodeAdmCheckParent,vhpSS/ratecodeAdmCheckParent
SS,SSRAContractRateDialogParentRate.vue,vhpSS,ratecodeUnlink,vhpSS/ratecodeUnlink
SS,SSRAContractRateDialogParentRate.vue,vhpSS,ratecodeUnlinkCheck,vhpSS/ratecodeUnlinkCheck
SS,SSRAContractRateDialogParentRate.vue,vhpSS,ratecodeLinkEdit,vhpSS/ratecodeLinkEdit
SS,SSRAContractRateDialogParentRate.vue,vhpSS,ratecodeLink,vhpSS/ratecodeLink
SS,SSRAContractRateDialogSelectArrangementArticle.vue,vhpSS,argtlineAdminPrepare,vhpSS/argtlineAdminPrepare
SS,SSRAContractRateDialogViewDiscount.vue,vhpSS,ratecodeAdmFillPlist,vhpSS/ratecodeAdmFillPlist
SS,SSRAContractRateDialogViewRateCodeMember.vue,vhpSS,ratecodeAdmMember,vhpSS/ratecodeAdmMember
SS,SSRAContractRateMain.vue,vhpSS,selectSegment,vhpSS/selectSegment
SS,SSRAContractRateMain.vue,Common,getHTParam0,Common/getHTParam0
SS,SSRAContractRateMain.vue,vhpSS,ratecodeAdmPrepare,vhpSS/ratecodeAdmPrepare
SS,SSRAContractRateMain.vue,Common,readQueasy,Common/readQueasy
SS,SSRAContractRateMain.vue,vhpSS,readZwkum,vhpSS/readZwkum
SS,SSRAContractRateMain.vue,vhpSS,ratecodeAdmPrcode,vhpSS/ratecodeAdmPrcode
SS,SSRAContractRateMain.vue,vhpSS,ratecodeAdmCheckChildRate,vhpSS/ratecodeAdmCheckChildRate
SS,SSRAContractRateMain.vue,vhpSS,ratecodeAdmDelPrcode1,vhpSS/ratecodeAdmDelPrcode1
SS,SSRAContractRateMain.vue,vhpSS,dynaratecodeUpdatePrepare,vhpSS/dynaratecodeUpdatePrepare
SS,SSRAContractRateMain.vue,vhpSS,updateDynaratecode2Prepare,vhpSS/updateDynaratecode2Prepare
SS,SSRAContractRateMain.vue,vhpSS,prepareUpdateRestriction,vhpSS/prepareUpdateRestriction
SS,SSRAContractRateMain.vue,vhpSS,updateGlobalAllotmentPrepare,vhpSS/updateGlobalAllotmentPrepare
SS,SSRAContractRateParentChild.vue,vhpSS,ratecodeAdmCreateList1,vhpSS/ratecodeAdmCreateList1
SS,SSRAContractRateParentChild.vue,vhpSS,ratecodeAdmOpenQuery,vhpSS/ratecodeAdmOpenQuery
SS,SSRAContractRateParentChild.vue,vhpSS,ratecodeDelete,vhpSS/ratecodeDelete
SS,SSRAContractRateParentChild.vue,vhpSS,ratecodeParentChildPrepare,vhpSS/ratecodeParentChildPrepare
SS,SSRAContractRateParentChild.vue,vhpSS,readPrmarket,vhpSS/readPrmarket
SS,SSRAContractRateParentChildAdjustPeriod.vue,vhpSS,childRatesInsert,vhpSS/childRatesInsert
SS,SSRAContractRateParentChildAdjustRate.vue,vhpSS,ratecodeUnlinkCheck,vhpSS/ratecodeUnlinkCheck
SS,SSRAContractRateParentChildAdjustRate.vue,vhpSS,ratecodeLinkEdit,vhpSS/ratecodeLinkEdit
